VNUM	LOCALE_NAME
17186	Boucle oreille améth.+6
17187	Boucle oreille améth.+7
17188	Boucle oreille améth.+8
17189	Boucle oreille améth.+9
17200	Boucle oreil. larme C+0
17201	Boucle oreil. larme C+1
17202	Boucle oreil. larme C+2
17203	Boucle oreil. larme C+3
17204	Boucle oreil. larme C+4
17205	Boucle oreil. larme C+5
17206	Boucle oreil. larme C+6
17207	Boucle oreil. larme C+7
17208	Boucle oreil. larme C+8
17209	Boucle oreil. larme C+9
17220	Boucles cristal d\'âme+0
17221	Boucles cristal d\'âme+1
17222	Boucles cristal d\'âme+2
17223	Boucles cristal d\'âme+3
17224	Boucles cristal d\'âme+4
17225	Boucles cristal d\'âme+5
17226	Boucles cristal d\'âme+6
17227	Boucles cristal d\'âme+7
17228	Boucles cristal d\'âme+8
17229	Boucles cristal d\'âme+9
17500	Boucles rubis +0
17501	Boucles rubis +1
17502	Boucles rubis +2
17503	Boucles rubis +3
17504	Boucles rubis +4
17505	Boucles rubis +5
17506	Boucles rubis +6
17507	Boucles rubis +7
17508	Boucles rubis +8
17509	Boucles rubis +9
17520	Boucles grenat +0
17521	Boucles grenat +1
17522	Boucles grenat +2
17523	Boucles grenat +3
17524	Boucles grenat +4
17525	Boucles grenat +5
17526	Boucles grenat +6
17527	Boucles grenat +7
17528	Boucles grenat +8
17529	Boucles grenat +9
17540	Boucles émeraude +0
17541	Boucles émeraude +1
17542	Boucles émeraude +2
17543	Boucles émeraude +3
17544	Boucles émeraude +4
17545	Boucles émeraude +5
17546	Boucles émeraude +6
17547	Boucles émeraude +7
17548	Boucles émeraude +8
17549	Boucles émeraude +9
17560	Boucles saphir +0
17561	Boucles saphir +1
17562	Boucles saphir +2
17563	Boucles saphir +3
17564	Boucles saphir +4
17565	Boucles saphir +5
17566	Boucles saphir +6
17567	Boucles saphir +7
17568	Boucles saphir +8
17569	Boucles saphir +9
18000	Ceinture en lin+0
18001	Ceinture en lin+1
18002	Ceinture en lin+2
18003	Ceinture en lin+3
18004	Ceinture en lin+4
18005	Ceinture en lin+5
18006	Ceinture en lin+6
18007	Ceinture en lin+7
18008	Ceinture en lin+8
18009	Ceinture en lin+9
18010	Ceinture en cuir+0
18011	Ceinture en cuir+1
18012	Ceinture en cuir+2
18013	Ceinture en cuir+3
18014	Ceinture en cuir+4
18015	Ceinture en cuir+5
18016	Ceinture en cuir+6
18017	Ceinture en cuir+7
18018	Ceinture en cuir+8
18019	Ceinture en cuir+9
18020	Ceinture d\'apparat+0
18021	Ceinture d\'apparat+1
18022	Ceinture d\'apparat+2
18023	Ceinture d\'apparat+3
18024	Ceinture d\'apparat+4
18025	Ceinture d\'apparat+5
18026	Ceinture d\'apparat+6
18027	Ceinture d\'apparat+7
18028	Ceinture d\'apparat+8
18029	Ceinture d\'apparat+9
18030	Ceinture de sagesse+0
18031	Ceinture de sagesse+1
18032	Ceinture de sagesse+2
18033	Ceinture de sagesse+3
18034	Ceinture de sagesse+4
18035	Ceinture de sagesse+5
18036	Ceinture de sagesse+6
18037	Ceinture de sagesse+7
18038	Ceinture de sagesse+8
18039	Ceinture de sagesse+9
18040	Ceinture royale+0
18041	Ceinture royale+1
18042	Ceinture royale+2
18043	Ceinture royale+3
18044	Ceinture royale+4
18045	Ceinture royale+5
18046	Ceinture royale+6
18047	Ceinture royale+7
18048	Ceinture royale+8
18049	Ceinture royale+9
18050	Ceinture ténébreuse+0
18051	Ceinture ténébreuse+1
18052	Ceinture ténébreuse+2
18053	Ceinture ténébreuse+3
18054	Ceinture ténébreuse+4
18055	Ceinture ténébreuse+5
18056	Ceinture ténébreuse+6
18057	Ceinture ténébreuse+7
18058	Ceinture ténébreuse+8
18059	Ceinture ténébreuse+9
18060	Ceinture runique+0
18061	Ceinture runique+1
18062	Ceinture runique+2
18063	Ceinture runique+3
18064	Ceinture runique+4
18065	Ceinture runique+5
18066	Ceinture runique+6
18067	Ceinture runique+7
18068	Ceinture runique+8
18069	Ceinture runique+9
18070	Ceinture Grande Ourse+0
18071	Ceinture Grande Ourse+1
18072	Ceinture Grande Ourse+2
18073	Ceinture Grande Ourse+3
18074	Ceinture Grande Ourse+4
18075	Ceinture Grande Ourse+5
18076	Ceinture Grande Ourse+6
18077	Ceinture Grande Ourse+7
18078	Ceinture Grande Ourse+8
18079	Ceinture Grande Ourse+9
18080	Ceinture d\'Esprit+0
18081	Ceinture d\'Esprit+1
18082	Ceinture d\'Esprit+2
18083	Ceinture d\'Esprit+3
18084	Ceinture d\'Esprit+4
18085	Ceinture d\'Esprit+5
18086	Ceinture d\'Esprit+6
18087	Ceinture d\'Esprit+7
18088	Ceinture d\'Esprit+8
18089	Ceinture d\'Esprit+9
18090	Ceinture de tourmaline+0
18091	Ceinture de tourmaline+1
18092	Ceinture de tourmaline+2
18093	Ceinture de tourmaline+3
18094	Ceinture de tourmaline+4
18095	Ceinture de tourmaline+5
18096	Ceinture de tourmaline+6
18097	Ceinture de tourmaline+7
18098	Ceinture de tourmaline+8
18099	Ceinture de tourmaline+9
18900	Pierre à flammes rouges
20000	Armure corne du diable+0
20001	Armure corne du diable+1
20002	Armure corne du diable+2
20003	Armure corne du diable+3
20004	Armure corne du diable+4
20005	Armure corne du diable+5
20006	Armure corne du diable+6
20007	Armure corne du diable+7
20008	Armure corne du diable+8
20009	Armure corne du diable+9
20250	Tenue cavalier dragon+0
20251	Tenue cavalier dragon+1
20252	Tenue cavalier dragon+2
20253	Tenue cavalier dragon+3
20254	Tenue cavalier dragon+4
20255	Tenue cavalier dragon+5
20256	Tenue cavalier dragon+6
20257	Tenue cavalier dragon+7
20258	Tenue cavalier dragon+8
20259	Tenue cavalier dragon+9
20500	Armure plates d\'os+0
20501	Armure plates d\'os+1
20502	Armure plates d\'os+2
20503	Armure plates d\'os+3
20504	Armure plates d\'os+4
20505	Armure plates d\'os+5
20506	Armure plates d\'os+6
20507	Armure plates d\'os+7
20508	Armure plates d\'os+8
20509	Armure plates d\'os+9
20750	Vêtement doré+0
20751	Vêtement doré+1
20752	Vêtement doré+2
20753	Vêtement doré+3
20754	Vêtement doré+4
20755	Vêtement doré+5
20756	Vêtement doré+6
20757	Vêtement doré+7
20758	Vêtement doré+8
20759	Vêtement doré+9
21000	Armure du vent céleste+0
21001	Armure du vent céleste+1
21002	Armure du vent céleste+2
21003	Armure du vent céleste+3
21004	Armure du vent céleste+4
21005	Armure du vent céleste+5
21006	Armure du vent céleste+6
21007	Armure du vent céleste+7
21008	Armure du vent céleste+8
21009	Armure du vent céleste+9
21010	Armure de l\'ouragan+0
21011	Armure de l\'ouragan+1
21012	Armure de l\'ouragan+2
21013	Armure de l\'ouragan+3
21014	Armure de l\'ouragan+4
21015	Armure de l\'ouragan+5
21016	Armure de l\'ouragan+6
21017	Armure de l\'ouragan+7
21018	Armure de l\'ouragan+8
21019	Armure de l\'ouragan+9
21020	Armure de malachite+0
21021	Armure de malachite+1
21022	Armure de malachite+2
21023	Armure de malachite+3
21024	Armure de malachite+4
21025	Armure de malachite+5
21026	Armure de malachite+6
21027	Armure de malachite+7
21028	Armure de malachite+8
21029	Armure de malachite+9
21030	Armure de l\'orage+0
21031	Armure de l\'orage+1
21032	Armure de l\'orage+2
21033	Armure de l\'orage+3
21034	Armure de l\'orage+4
21035	Armure de l\'orage+5
21036	Armure de l\'orage+6
21037	Armure de l\'orage+7
21038	Armure de l\'orage+8
21039	Armure de l\'orage+9
21040	Armure de bronze+0
21041	Armure de bronze+1
21042	Armure de bronze+2
21043	Armure de bronze+3
21044	Armure de bronze+4
21045	Armure de bronze+5
21046	Armure de bronze+6
21047	Armure de bronze+7
21048	Armure de bronze+8
21049	Armure de bronze+9
21050	Armure de Kobold+0
21051	Armure de Kobold+1
21052	Armure de Kobold+2
21053	Armure de Kobold+3
21054	Armure de Kobold+4
21055	Armure de Kobold+5
21056	Armure de Kobold+6
21057	Armure de Kobold+7
21058	Armure de Kobold+8
21059	Armure de Kobold+9
21060	Armure du Zodiaque+0
21061	Armure du Zodiaque+1
21062	Armure du Zodiaque+2
21063	Armure du Zodiaque+3
21064	Armure du Zodiaque+4
21065	Armure du Zodiaque+5
21066	Armure du Zodiaque+6
21067	Armure du Zodiaque+7
21068	Armure du Zodiaque+8
21069	Armure du Zodiaque+9
21070	Armure d\'ombre+0
21071	Armure d\'ombre+1
21072	Armure d\'ombre+2
21073	Armure d\'ombre+3
21074	Armure d\'ombre+4
21075	Armure d\'ombre+5
21076	Armure d\'ombre+6
21077	Armure d\'ombre+7
21078	Armure d\'ombre+8
21079	Armure d\'ombre+9
21080	Armure de rôdeur+0
21081	Armure de rôdeur+1
21082	Armure de rôdeur+2
21083	Armure de rôdeur+3
21084	Armure de rôdeur+4
21085	Armure de rôdeur+5
21086	Armure de rôdeur+6
21087	Armure de rôdeur+7
21088	Armure de rôdeur+8
21089	Armure de rôdeur+9
21090	Armure de général+0
21091	Armure de général+1
21092	Armure de général+2
21093	Armure de général+3
21094	Armure de général+4
21095	Armure de général+5
21096	Armure de général+6
21097	Armure de général+7
21098	Armure de général+8
21099	Armure de général+9
21100	NoNAme
21101	NoNAme
21102	NoNAme
21103	NoNAme
21104	NoNAme
21105	NoNAme
21106	NoNAme
21107	NoNAme
21108	NoNAme
21109	NoNAme
21110	NoNAme
21111	NoNAme
21112	NoNAme
21113	NoNAme
21114	NoNAme
21115	NoNAme
21116	NoNAme
21117	NoNAme
21118	NoNAme
21119	NoNAme
21120	NoNAme
21121	NoNAme
21122	NoNAme
21123	NoNAme
21124	NoNAme
21125	NoNAme
21126	NoNAme
21127	NoNAme
21128	NoNAme
21500	Heaume de squelette+0
21501	Heaume de squelette+1
21502	Heaume de squelette+2
21503	Heaume de squelette+3
21504	Heaume de squelette+4
21505	Heaume de squelette+5
21506	Heaume de squelette+6
21507	Heaume de squelette+7
21508	Heaume de squelette+8
21509	Heaume de squelette+9
21510	Heaume voilé d\'ébène+0
21511	Heaume voilé d\'ébène+1
21512	Heaume voilé d\'ébène+2
21513	Heaume voilé d\'ébène+3
21514	Heaume voilé d\'ébène+4
21515	Heaume voilé d\'ébène+5
21516	Heaume voilé d\'ébène+6
21517	Heaume voilé d\'ébène+7
21518	Heaume voilé d\'ébène+8
21519	Heaume voilé d\'ébène+9
21520	Heaume fulgurant+0
21521	Heaume fulgurant+1
21522	Heaume fulgurant+2
21523	Heaume fulgurant+3
21524	Heaume fulgurant+4
21525	Heaume fulgurant+5
21526	Heaume fulgurant+6
21527	Heaume fulgurant+7
21528	Heaume fulgurant+8
21529	Heaume fulgurant+9
21530	Heaume céleste béni+0
21531	Heaume céleste béni+1
21532	Heaume céleste béni+2
21533	Heaume céleste béni+3
21534	Heaume céleste béni+4
21535	Heaume céleste béni+5
21536	Heaume céleste béni+6
21537	Heaume céleste béni+7
21538	Heaume céleste béni+8
21539	Heaume céleste béni+9
21540	Heaume du Bois Vert+0
21541	Heaume du Bois Vert+1
21542	Heaume du Bois Vert+2
21543	Heaume du Bois Vert+3
21544	Heaume du Bois Vert+4
21545	Heaume du Bois Vert+5
21546	Heaume du Bois Vert+6
21547	Heaume du Bois Vert+7
21548	Heaume du Bois Vert+8
21549	Heaume du Bois Vert+9
21550	NoNAme
21551	NoNAme
21552	NoNAme
21553	NoNAme
21554	NoNAme
21555	NoNAme
21556	NoNAme
21557	NoNAme
21558	NoNAme
21559	NoNAme
21991	NoNAme
21992	NoNAme
21993	NoNAme
22000	Parchemin de Ville
22001	Parchemin
22010	Parchemin du lieu
22011	Parchemin du lieu
22020	Parchemin
22030	Parchemin téléporteur
22040	Parchemin de vie
22050	Parchemin d\'incantation
25040	Parchemin de Bénédiction
25041	Pierre magique
25100	Parch. Pierre d\'Esprit
27001	Potion rouge (p)
27002	Potion Rouge (m)
27003	Potion Rouge (g)
27004	Potion bleue (p)
27005	Potion Bleue (m)
27006	Potion Bleue (g)
27051	Potion rouge (p)
27052	Potion bleue (p)
27053	Potion verte (p)
27054	Potion violette (p)
27100	Potion verte (p)
27101	Potion Verte (m)
27102	Potion Verte (g)
27103	Potion violette (p)
27104	Potion Violette (m)
27105	Potion Violette (g)
27110	Potion verte (p)
27111	Potion Verte(M)
27112	Potion Verte (g)
27113	Potion Violette (p)
27114	Potion Violette (m)
27115	Potion Violette (g)
27116	Potion Rose (p)
27117	Potion Rose (m)
27118	Potion Rose (g)
27119	Potion Bleu Ciel (p)
27120	Potion Bleu Ciel (m)
27121	Potion Bleu Ciel (g)
27122	Potion rouge (p)
27123	Potion verte (p)
27124	Bandage
27400	Canne à pêche+1
27410	Canne à pêche+2
27420	Canne à pêche+3
27430	Canne à pêche+4
27440	Canne à pêche+5
27450	Canne à pêche+6
27460	Canne à pêche+7
27470	Canne à pêche+8
27480	Canne à pêche+9
27490	Canne à pêche+10
27500	Canne à pêche+11
27510	Canne à pêche+12
27520	Canne à pêche+13
27530	Canne à pêche+14
27540	Canne à pêche+15
27550	Canne à pêche+16
27560	Canne à pêche+17
27570	Canne à pêche+18
27580	Canne à pêche+19
27590	Canne à pêche+20
27600	Feu de joie
27610	Boule piscicomancienne
27620	Manuel de pêche
27799	Arête
27800	Pâte
27801	Ver
27802	Petit Poisson
27803	Sandre
27804	Poisson mandarin
27805	Gros Sandre
27806	Carpe
27807	Saumon
27808	Carpe amour
27809	Truite de ruisseau
27810	Anguille
27811	Truite Arc-en-ciel
27812	Truite de rivière
27813	Gardon rouge
27814	Perche
27815	Tenchi
27816	Poisson-chat
27817	Loche
27818	Poisson Lotus
27819	Ayu
27820	Eperlan
27821	Shiri
27822	Carpe Koï
27823	Poisson d\'Or
27833	Sandre mort
27834	Poisson mandarin mort
27835	Gros Sandre mort
27836	Carpe morte
27837	Saumon mort
27838	Carpe amour morte
27839	Truite de ruisseau morte
27840	Anguille morte
27841	Truite Arc-en-ciel morte
27842	Truite de rivière morte
27843	Gardon rouge mort
27844	Perche morte
27845	Tenchi mort
27846	Poisson-chat mort
27847	Loche morte
27848	Poisson Lotus mort
27849	Ayu mort
27850	Eperlan mort
27851	Shiri mort
27852	Carpe Koï morte
27853	Poisson d\'Or mort
27863	Sandre grillé
27864	Poisson mandarin grillé
27865	Gros Sandre grillé
27866	Carpe grillée
27867	Saumon grillé
27868	Carpe amour grillée
27869	Truite ruiss. grillée
27870	Anguille grillée
27871	Truite Arc-en-ciel gril.
27872	Truite de riv. grillée
27873	Gardon rouge grillé
27874	Perche grillée
27875	Tenchi grillé
27876	Poisson-chat grillé
27877	Loche grillée
27878	Poisson Lotus grillé
27879	Ayu grillé
27880	Eperlan grillé
27881	Shiri grillé
27882	Carpe Koï grillée
27883	Poisson d\'Or grillé
27987	Palourde
27988	Carte au Trésor
27989	Compas de la Metin
27990	Morceau de Pierre
27991	Pierre d\'eau
27992	Perle blanche
27993	Perle bleue
27994	Perle de sang
27995	Bouteille vide
27996	Fiole de poison
27997	Orbe vital
27998	Sacoche d\'Alchimiste
27999	Bourse Pierre d\'Esprit
28000	Pierre du Massacre+0
28004	Pierre de Paranoïa+0
28008	Pierre du Traumatisme+0
28012	Pierre anti Lycan+0
28030	Pierre de pénétration+0
28031	Pierre Souffle mortel+0
28032	Pierre d\'apaisement+0
28033	Pierre anti Guerrier+0
28034	Pierre anti Ninja+0
28035	Pierre anti Sura+0
28036	Pierre anti chamane+0
28037	Pierre anti Monstre+0
28038	Pierre d\'Evasion+0
28039	Pierre d\'Esquive+0
28040	Pierre de Magie+0
28041	Pierre d\'Esprit de Vie+0

28042	Pierre de Défense+0
28043	Pierre de hâte+0
28100	Pierre du Massacre+1
28104	Pierre de Paranoïa+1
28108	Pierre de Traumatisme+1
28112	Pierre anti Lycan+1
28130	Pierre de pénétration+1
28131	Pierre Souffle mortel+1
28132	Pierre d\'apaisement+1
28133	Pierre anti Guerrier+1
28134	Pierre anti Ninja+1
28135	Pierre anti Sura+1
28136	Pierre anti chamane+1
28137	Pierre anti Monstre+1
28138	Pierre d\'Evasion+1
28139	Pierre d\'Esquive+1
28140	Pierre de Magie+1
28141	Pierre d\'Esprit de Vie+1

28142	Pierre de Défense+1
28143	Pierre de hâte+1
28200	Pierre du Massacre+2
28204	Pierre de Paranoïa+2
28208	Pierre de Traumatisme+2
28212	Pierre anti Lycan+2
28230	Pierre de pénétration+2
28231	Pierre Souffle mortel+2
28232	Pierre d\'apaisement+2
28233	Pierre anti Guerrier+2
28234	Pierre anti Ninja+2
28235	Pierre anti Sura+2
28236	Pierre anti chamane+2
28237	Pierre anti Monstre+2
28238	Pierre d\'Evasion+2
28239	Pierre d\'Esquive+2
28240	Pierre de Magie+2
28241	Pierre d\'Esprit de Vie+2

28242	Pierre de Défense+2
28243	Pierre de hâte+2
28300	Pierre du Massacre+3
28304	Pierre de Paranoïa+3
28308	Pierre de Traumatisme+3
28312	Pierre anti Lycan+3
28330	Pierre de pénétration+3
28331	Pierre Souffle mortel+3
28332	Pierre d\'apaisement+3
28333	Pierre anti Guerrier+3
28334	Pierre anti Ninja+3
28335	Pierre anti Sura+3
28336	Pierre anti chamane+3
28337	Pierre anti Monstre+3
28338	Pierre d\'Evasion+3
28339	Pierre d\'Esquive+3
28340	Pierre de Magie+3
28341	Pierre d\'Esprit de Vie+3

28342	Pierre de Défense+3
28343	Pierre de hâte+3
28400	Pierre du Massacre+4
28404	Pierre de Paranoïa+4
28408	Pierre de Traumatisme+4
28412	Pierre anti Lycan+4
28430	Pierre de pénétration+4
28431	Pierre Souffle mortel+4
28432	Pierre d\'apaisement+4
28433	Pierre anti Guerrier+4
28434	Pierre anti Ninja+4
28435	Pierre anti Sura+4
28436	Pierre anti chamane+4
28437	Pierre anti Monstre+4
28438	Pierre d\'Evasion+4
28439	Pierre d\'Esquive+4
28440	Pierre de Magie+4
28441	Pierre d\'Esprit de Vie+4

28442	Pierre de Défense+4
28443	Pierre de hâte+4
28500	Pierre du Massacre+5
28504	Pierre de Paranoïa+5
28508	Pierre de Traumatisme+5
28512	Pierre de stupidité+5
28530	Pierre de pénétration+5
28531	Pierre Souffle mortel+5
28532	Pierre d\'apaisement+5
28533	Pierre anti Guerrier+5
28534	Pierre anti Ninja+5
28535	Pierre anti Sura+5
28536	Pierre anti chamane+5
28537	Pierre anti Monstre+5
28538	Pierre d\'Evasion+5
28539	Pierre d\'Esquive+5
28540	Pierre de Magie+5
28541	Pierre d\'Esprit de Vie+5
28542	Pierre de Défense+5
28543	Pierre de hâte+5
28600	Pierre de pénétration+6
28601	Pierre Souffle mortel+6
28602	Pierre d\'apaisement+6
28603	Pierre anti Guerrier+6
28604	Pierre anti Ninja+6
28605	Pierre anti Sura+6
28606	Pierre anti chamane+6
28607	Pierre anti Monstre+6
28608	Pierre d\'Evasion+6
28609	Pierre d\'Esquive+6
28610	Pierre de Magie+6
28611	Pierre d\'Esprit de Vie+6
28612	Pierre de Défense+6
28613	Pierre de hâte+6
28630	P. d\'Eau pénétration+5
28631	P. Eau Souffle mortel+5
28632	P. d\'Eau d\'apaisement+5
28633	P. d\'Eau anti Guerrier+5
28634	P. d\'Eau anti Ninja+5
28635	P. d\'Eau anti Sura+5
28636	P. d\'Eau anti chamane+5
28637	P. Eau anti Monstre+5
28638	Pierre d\'eau d\'évasion+
28639	Pierre d\'eau d\'esquive+
28640	Pierre d\'Eau de Magie+5
28641	Pierre d\'Eau Vitalité+5
28642	P. d\'Eau de Défense+5
28643	Pierre d\'Eau de hâte+5
28700	Pierre de pénétration+7
28701	Pierre Souffle mortel+7
28702	Pierre d\'apaisement+7
28703	Pierre anti Guerrier+7
28704	Pierre anti Ninja+7
28705	Pierre anti Sura+7
28706	Pierre anti chamane+7
28707	Pierre anti Monstre+7
28708	Pierre d\'Evasion+7
28709	Pierre d\'Esquive+7
28710	Pierre de Magie+7
28711	Pierre d\'Esprit de Vie+7
28712	Pierre de Défense+7
28713	Pierre de hâte+7
28730	P. d\'Eau pénétration+7
28731	P. Eau Souffle mortel+7
28732	P. d\'Eau d\'apaisement+7
28733	P. d\'Eau anti Guerrier+7
28734	P. d\'Eau anti Ninja+7
28735	P. d\'Eau anti Sura+7
28736	P. d\'Eau anti chamane+7
28737	P. Eau anti Monstr+7
28738	Pierre d\'eau d\'évasion+
28739	Pierre d\'eau d\'esquive+
28740	Pierre d\'Eau de Magie+7
28741	Pierre d\'Eau Vitalité+7
28742	P. d\'Eau de Défense+7
28743	Pierre d\'Eau de hâte+7
28800	Pierre de pénétration+8
28801	Pierre Souffle mortel+8
28802	Pierre d\'apaisement+8
28803	Pierre anti Guerrier+8
28804	Pierre anti Ninja+8
28805	Pierre anti Sura+8
28806	Pierre anti chamane+8
28807	Pierre anti Monstre+8
28808	Pierre d\'Evasion+8
28809	Pierre d\'Esquive+8
28810	Pierre de Magie+8
28811	Pierre d\'Esprit de Vie+8
28812	Pierre de Défense+8
28813	Pierre de hâte+8
28830	P. d\'Eau pénétration+8
28831	P. Eau Souffle mortel+8
28832	P. d\'Eau d\'apaisement+8
28833	P. d\'Eau anti Guerrier+8
28834	P. d\'Eau anti Ninja+8
28835	P. d\'Eau anti Sura+8
28836	P. d\'Eau anti chamane+8
28837	P. Eau anti Monstre+8
28838	Pierre d\'eau d\'évasion+
28839	Pierre d\'eau d\'esquive+
28840	Pierre d\'Eau de Magie+8
28841	Pierre d\'Eau Vitalité+8
28842	Pierre d\'Eau de Déf.+8
28843	Pierre d\'Eau de hâte+8
28900	Pierre de pénétration+9
28901	Pierre Souffle mortel+9
28902	Pierre d\'apaisement+9
28903	Pierre anti Guerrier+9
28904	Pierre anti Ninja+9
28905	Pierre anti Sura+9
28906	Pierre anti chamane+9
28907	Pierre anti Monstre+9
28908	Pierre d\'Evasion+9
28909	Pierre d\'Esquive+9
28910	Pierre de Magie+9
28911	Pierre d\'Esprit de Vie+9
28912	Pierre de Défense+9
28913	Pierre de hâte+9
28930	P. d\'Eau pénétration+9
28931	P. Eau Souffle mortel+9
28932	P. d\'Eau d\'apaisement+9
28933	P. d\'Eau anti Guerrier+9
28934	P. d\'Eau anti Ninja+9
28935	P. d\'Eau anti Sura+9
28936	P. d\'Eau anti chamane+9
28937	P. Eau anti Monstre+9
28938	Pierre d\'eau d\'évasion+
28939	Pierre d\'eau d\'esquive+
28940	Pierre d\'Eau de Magie+9
28941	Pierre d\'Eau Vitalité+9
28942	Pierre Eau de Défense+9
28943	Pierre d\'Eau de hâte+9
28960	Morceau de Pierre brisée
29001	Coquillage
29002	Coquillage bleu
29003	Coquillage jaune
29004	Coquillage rouge
29005	Coquillage vert
29006	Tartre jaune
29007	Tartre Bleu
29008	Eau bénite bleue
29009	Eau bénite jaune
29010	Eau bénite rouge
29011	Eau bénite verte
29012	Eau bénite bleue
29013	Eau bénite jaune clair
29014	Eau bénite rouge clair
29015	Eau bénite verte
29101	Pioche+0
29102	Pioche+1
29103	Pioche+2
29104	Pioche+3
29105	Pioche+4
29106	Pioche+5
29107	Pioche+6
29108	Pioche+7
29109	Pioche+8
29110	Pioche+9
30000	Orge
30001	Lettre
30002	Saucisse grillée
30003	Groin
30004	Dents de sanglier sauv.
30005	Morceau d\'armure cassée
30006	Molaire d\'orc
30007	Amulette d\'orc
30008	Manuel d\'Esotérisme
30009	Médicament inconnu
30010	Bile d\'ours
30011	Pelote
30012	Bouteille de vin
30013	Flasque d\'alcool
30014	Fourrure de Yéti
30015	Souvenir de Démon
30016	Gemme du Démon
30017	Epingle de cheveux déco.
30018	Natte de ruban rouge
30019	Crinière flamboyante
30020	Noyau de pêche
30021	Morceau de Gemme
30022	Queue de serpent
30023	Peau de tigre blanc
30024	Queue de Cheval
30025	Glande venin d\'araignée
30026	Intestin de loup
30027	Fourrure de loup
30028	Griffe de loup
30029	Foie de loup
30030	Lame rouillée
30031	Ornement
30032	Uniforme noir usé
30033	Porcelaine brisée
30034	Natte de ruban blanc
30035	Crème de visage
30036	Herbe mystique
30037	Griffe de tigre
30038	Fourrure de tigre
30039	Morceau de tissu
30040	Feuille
30041	Shuriken
30042	Croc de tigre de combat
30043	Haricot
30044	Terre glaise
30045	Dard de scorpion
30046	Queue de scorpion
30047	Livre maléfique
30048	Morceau de glace
30049	Corne de baleine
30050	Orbe de glace
30051	Talisman inconnu
30052	Drapeau
30053	Peau  de patte d\'ours
30054	Alliance
30055	Pince de scorpion
30056	Toile d\'araignée
30057	Yeux d\'araignée
30058	Poche d\'œuf d\'araignée
30059	Pattes d\'araignée
30060	Langue de grenouille
30061	Pattes de grenouille
30062	Récipient médicinal
30063	Ecorce médicinale
30064	Pierre affutée
30065	Gong
30066	Piment
30067	Peau de serpent
30068	Tofu
30069	Griffe de loup+
30070	Fourrure de loup+
30071	Bile d\'ours+
30072	Cuir de patte d\'ours+
30073	Natte de ruban blanc+
30074	Uniforme noir usé+
30075	Shuriken+
30076	Amulette d\'orc+
30077	Dent d\'orc+
30078	Manuel d\'Esotérisme+
30079	Talisman inconnu+
30080	Livre maudit+
30081	Queue de scorpion+
30082	Queue de serpent+
30083	Médicament inconnu+
30084	Talisman inconnu+
30085	Morceau de tissu+
30086	Souvenir de Démon+
30087	Gemme de Démon+
30088	Morceau de glace+
30089	Fourrure de Yeti+
30090	Orbe de glace+
30091	Symbole de Guerrier
30092	Dent de barbare
30093	Bourse de chance
30094	Bourse de chance
30095	Bourse de chance
30096	Bourse de chance
30097	Obj. bourse de chance
30098	Bourse de chance
30099	Bourse de chance
30100	Bourse de chance
30101	Alliance d\'Ariyoung
30102	Hache d\'or de David Kim
30103	Dent d\'or d\'Orc
30104	Toile araignée du désert
30105	Queue scorpion moyenne
30106	Médicaments pour Yu-rang
30107	Canine d\'Orc
30108	Céramique émaillée
30109	Toile araignée du désert
30110	Lettre de Huahn-So
30111	Queue scorpion moyenne
30112	Anguille
30113	Écrits ésotériques
30114	Peste
30115	Malédiction de Peste
30116	Pattes de grenouille
30117	Lettre
30118	Coffre à bijoux du Démon
30119	Gong
30120	Morceau d\'une carte
30121	Morceau d\'une carte
30122	Morceau d\'une carte
30123	Morceau d\'une carte
30124	Morceau d\'une carte
30125	Morceau d\'une carte
30126	Morceau d\'une carte
30127	Morceau d\'une carte
30128	Morceau d\'une carte
30129	Ordres du cavalier
30130	Bouteille vide
30131	Lettre du forgeron
30132	Livre d\'Uriel
30133	Chaussures à fleurs
30134	Colis d\'Uriel
30135	Lettre d\'Ariyoung
30136	Arc ouvragé
30137	Sang de primate
30138	Sable du désert
30139	Dent d\'Unggyi
30140	Fil
30141	Pièce de Joaillerie
30142	Lettre
30143	Herbes médicinales
30144	Foie d\'un Tigre
30145	Remède de Balso
30146	Glaçon
30147	Doctrine du Temple
30148	Écharpe du Temple
30149	Glace et sirop
30150	Page de journal intime
30151	Fourrure de loup
30152	Médicaments
30153	Fleur rare
30154	Livre secret du Temple
30155	Pendentif de Mirine
30156	Livre du Temple Secret
30157	Haut de flèche
30158	Gâteau de riz
30159	Vêtements
30160	Notes
30161	Lance du mari
30162	Oeil d\'araignée
30163	Instr. musique Yoohwans
30164	Trad. du livre maudit
30165	Rameau de Zelkova
30166	Certificat de Tugyis
30167	Rameau d\'arbre fant. Rge
30168	Certificat du Chef
30169	Fleur rouge-sang
30170	Fleur Orange
30171	Fleur jaune parfumée
30172	Noble bouquet de fleurs
30173	Fourrure de Mu-Rang
30174	Patte d\'ours
30175	Tueuse de Baleine
30176	Fourrure de tigre éclat.
30177	Huile de Musc
30178	Pierre de Glyphe
30179	Clé en spirale
30180	Amulette du Dieu Dragon
30181	Page
30182	Journal Légendaire
30183	Sombre Masque de Bois
30184	Cendres Ensorcelées
30185	Glace Noire
30186	Larme pétrifiée
30187	Goutte de sang
30188	Obsidienne
30189	Larmes de Baljit-Elvedin
30190	Pierre de sang
30191	Pierre de sang
30192	Latex
30193	Os de doigt
30194	Massue orque
